skill,skill_percent,region,location_quotident,location_difference,location_change,absolute_location_change,num_ads,num_ads_per_skill
"organising, planning and scheduling work and activities",0.019353297228416694,London,0.7682928633750176,-0.005836702771583307,-0.23170713662498243,0.23170713662498243,25112,486.0
packaging objects,0.008681108633322714,London,0.5655445363728152,-0.006668891366677287,-0.4344554636271848,0.4344554636271848,25112,217.99999999999997
performing artistic or cultural activities,0.029985664224275246,London,1.0907844388605037,0.002495664224275246,0.09078443886050369,0.09078443886050369,25112,753.0
performing calculations,0.07231602421153234,London,1.0828994341349556,0.005536024211532334,0.0828994341349556,0.0828994341349556,25112,1816.0000000000002
performing general clerical and administrative tasks,0.09843899330997133,London,0.9901327027758131,-0.0009810066900286657,-0.009867297224186888,0.009867297224186888,25112,2472.0
performing risk analysis and management,0.045356801529149414,London,1.3443035426541023,0.011616801529149415,0.34430354265410235,0.34430354265410235,25112,1139.0
performing surgical procedures,0.007167887862376553,London,1.2709021032582541,0.0015278878623765533,0.27090210325825415,0.27090210325825415,25112,180.0
personal skills and development,0.2626234469576298,London,1.0159121386315026,0.004113446957629774,0.015912138631502648,0.015912138631502648,25112,6594.999999999999
philosophy and ethics,0.00684931506849315,London,0.9883571527407142,-8.068493150685009e-05,-0.011642847259285771,0.011642847259285771,25112,172.0
physics,0.004460019114367633,London,0.8213663194047207,-0.0009699808856323665,-0.1786336805952793,0.1786336805952793,25112,112.00000000000001
planning and scheduling events and activities,0.3090554316661357,London,0.9539925659530055,-0.014904568333864332,-0.04600743404699448,0.04600743404699448,25112,7760.999999999999
political sciences and civics,0.010791653392800254,London,1.46228365756101,0.003411653392800254,0.4622836575610101,0.4622836575610101,25112,271.0
practising sports,0.013857916533928002,London,0.8699257083445073,-0.0020720834660719976,-0.13007429165549267,0.13007429165549267,25112,348.0
"preparing documentation for contracts, applications, or permits",0.018755973239885315,London,1.138105172323138,0.0022759732398853136,0.1381051723231379,0.1381051723231379,25112,471.00000000000006
"preparing financial documents, records, reports, or budgets",0.06307741318891366,London,1.1150329359892817,0.006507413188913659,0.11503293598928166,0.11503293598928166,25112,1583.9999999999998
preparing food and drinks,0.008004141446320483,London,0.606374351993976,-0.0051958585536795165,-0.39362564800602395,0.39362564800602395,25112,200.99999999999997
presenting general information,0.16553838802166296,London,1.0357153727189072,0.005708388021662958,0.035715372718907235,0.035715372718907235,25112,4157.0
presenting information in legal proceedings,0.004698948709780185,London,1.1004563723138605,0.00042894870978018446,0.10045637231386051,0.10045637231386051,25112,118.0
presenting research or technical information,0.03345014335775725,London,1.3289687468318334,0.008280143357757248,0.3289687468318334,0.3289687468318334,25112,840.0
processing information,0.005893596686842944,London,0.7816441229234673,-0.0016464033131570561,-0.2183558770765327,0.2183558770765327,25112,148.0
programming computer systems,0.02743708187320803,London,1.5422755409335598,0.009647081873208029,0.5422755409335598,0.5422755409335598,25112,689.0
"promoting products, services, or programs",0.09513380057343103,London,0.9432262598991773,-0.005726199426568976,-0.0567737401008227,0.0567737401008227,25112,2389.0
"promoting, selling and purchasing",0.01791971965594138,London,0.9867687035210012,-0.00024028034405861737,-0.013231296478998789,0.013231296478998789,25112,450.0
protecting ict devices,0.009995221408091748,London,0.8343256601078254,-0.001984778591908251,-0.16567433989217462,0.16567433989217462,25112,250.99999999999997
protecting privacy and personal data,0.01345970054157375,London,1.0282429749101414,0.00036970054157374997,0.028242974910141383,0.028242974910141383,25112,338.0
protection of persons and property,0.009437719018795795,London,1.0898058913159119,0.0007777190187957961,0.08980589131591188,0.08980589131591188,25112,237.00000000000003
provide high quality client service,0.021145269194010833,London,1.330728080176893,0.005255269194010832,0.33072808017689304,0.33072808017689304,25112,531.0
providing financial advice,0.021822236381013063,London,1.2584911407735329,0.004482236381013062,0.25849114077353286,0.25849114077353286,25112,548.0
providing general assistance to people,0.09182860783689073,London,0.9076663817029824,-0.009341392163109266,-0.09233361829701758,0.09233361829701758,25112,2306.0
providing health care or medical treatments,0.005853775087607518,London,1.0471869566381964,0.00026377508760751754,0.04718695663819639,0.04718695663819639,25112,147.0
providing information and support to the public and clients,0.011787193373685887,London,1.007452425101358,8.719337368588709e-05,0.007452425101357907,0.007452425101357907,25112,296.0
providing information to the public and clients,0.09680630774131889,London,0.8074594022964292,-0.023083692258681107,-0.1925405977035708,0.1925405977035708,25112,2431.0
providing medical advice,0.015689710098757567,London,0.758323349384126,-0.005000289901242433,-0.24167665061587396,0.24167665061587396,25112,394.0
"providing medical, dental and nursing care",0.01724275246893915,London,0.5530068142700177,-0.013937247531060848,-0.44699318572998226,0.44699318572998226,25112,433.0
providing psychological and occupational therapies,0.01971169162153552,London,1.0902484303946638,0.001631691621535522,0.09024843039466379,0.09024843039466379,25112,495.0
providing support to resolve problems,0.04002070723160242,London,1.1238614780006295,0.004410707231602418,0.12386147800062952,0.12386147800062952,25112,1005.0
psychology,0.01656578528193692,London,0.8978745410263913,-0.0018842147180630799,-0.1021254589736087,0.1021254589736087,25112,415.99999999999994
purchasing goods or services,0.01903472443453329,London,0.8186978251412168,-0.004215275565466709,-0.1813021748587832,0.1813021748587832,25112,478.0
recording legal information,0.011468620579802484,London,1.093290808370113,0.000978620579802485,0.09329080837011294,0.09329080837011294,25112,288.0
recruiting and hiring,0.03189710098757566,London,0.8848016917496715,-0.004152899012424341,-0.11519830825032851,0.11519830825032851,25112,800.9999999999999
repairing and installing mechanical equipment,0.005853775087607518,London,0.7244771148029105,-0.0022262249123924825,-0.27552288519708945,0.27552288519708945,25112,147.0
reporting incidents and defects,0.009557183816502071,London,0.8824731132504221,-0.0012728161834979282,-0.1175268867495779,0.1175268867495779,25112,240.0
resolving computer problems,0.02022937241159605,London,1.1263570385075752,0.002269372411596051,0.12635703850757518,0.12635703850757518,25112,508.00000000000006
responding to complaints,0.015769353297228415,London,0.4954242317696644,-0.016060646702771582,-0.5045757682303356,0.5045757682303356,25112,395.99999999999994
secretarial and office work,0.009158967824147818,London,0.8535850721479793,-0.0015710321758521818,-0.1464149278520207,0.1464149278520207,25112,230.0
selling products or services,0.08262981841350749,London,0.8194963643112911,-0.018200181586492517,-0.18050363568870886,0.18050363568870886,25112,2075.0
serving food and drinks,0.008561643835616438,London,0.6486093814860938,-0.004638356164383562,-0.3513906185139062,0.3513906185139062,25112,215.0
setting up computer systems,0.013260592545396624,London,1.0950117708832885,0.0011505925453966243,0.0950117708832885,0.0950117708832885,25112,333.0
social work and counselling,0.008402357438674736,London,1.1952144293989668,0.0013723574386747366,0.19521442939896683,0.19521442939896683,25112,210.99999999999997
sociology and cultural studies,0.004977699904428162,London,1.1851666439114672,0.0007776999044281623,0.1851666439114672,0.1851666439114672,25112,125.0
software and applications development and analysis,0.11201815864925135,London,1.4955695413785228,0.03711815864925136,0.4955695413785228,0.4955695413785228,25112,2813.0
statistics,0.023733673144313475,London,1.406023290539898,0.0068536731443134755,0.40602329053989794,0.40602329053989794,25112,596.0
storing goods and materials,0.015610066900286716,London,0.5444739065324979,-0.013059933099713286,-0.45552609346750206,0.45552609346750206,25112,392.0
supervising a team or group,0.19162153552086653,London,0.9540529525559698,-0.009228464479133475,-0.04594704744403022,0.04594704744403022,25112,4812.0
teacher training with subject specialisation,0.010592545396623129,London,1.1045407087198258,0.001002545396623129,0.10454070871982579,0.10454070871982579,25112,266.0
teacher training without subject specialisation,0.008760751831793565,London,1.6193626306457607,0.0033507518317935654,0.6193626306457607,0.6193626306457607,25112,220.0
teaching academic or vocational subjects,0.06120579802484868,London,1.2565345519369466,0.012495798024848674,0.25653455193694663,0.25653455193694663,25112,1537.0
teaching and training,0.09011627906976744,London,1.0470114914577373,0.004046279069767442,0.04701149145773731,0.04701149145773731,25112,2263.0
technical or academic writing,0.07964319847085059,London,1.1738127998651526,0.0117931984708506,0.17381279986515263,0.17381279986515263,25112,2000.0
"textiles (clothes, footwear and leather)",0.004937878305192736,London,1.1618537188688791,0.0006878783051927359,0.16185371886887912,0.16185371886887912,25112,123.99999999999999
training on health or medical topics,0.007008601465434852,London,0.87280217502302,-0.0010213985345651488,-0.12719782497697996,0.12719782497697996,25112,176.0
training on operational procedures,0.03428639694170118,London,1.0667827299844796,0.002146396941701177,0.06678272998447965,0.06678272998447965,25112,861.0
translating and interpreting,0.009835935011150048,London,1.5915752445226616,0.0036559350111500487,0.5915752445226616,0.5915752445226616,25112,247.00000000000003
transport services,0.031658171392163106,London,0.9391329395480009,-0.0020518286078368905,-0.06086706045199908,0.06086706045199908,25112,794.9999999999999
"travel, tourism and leisure",0.005495380694488691,London,1.012040643552245,6.538069448869081e-05,0.0120406435522451,0.0120406435522451,25112,138.0
using computer aided design and drawing tools,0.005774131889136668,London,0.8332080648104859,-0.0011558681108633324,-0.16679193518951407,0.16679193518951407,25112,145.0
using digital tools for collaboration and productivity,0.2213284485504938,London,1.1534131458152785,0.029438448550493795,0.15341314581527854,0.15341314581527854,25112,5558.0
"using digital tools for collaboration, content creation and problem solving",0.004937878305192736,London,1.1222450693619854,0.000537878305192736,0.12224506936198543,0.12224506936198543,25112,123.99999999999999
using digital tools for processing sound and images,0.005495380694488691,London,1.2869744015195996,0.0012253806944886904,0.28697440151959963,0.28697440151959963,25112,138.0
using digital tools to control machinery,0.011627906976744186,London,0.8992967499415456,-0.0013020930232558146,-0.10070325005845437,0.10070325005845437,25112,292.0
using hand tools,0.007406817457789105,London,0.8455271070535507,-0.0013531825422108956,-0.15447289294644928,0.15447289294644928,25112,186.0
"using word processing, publishing and presentation software",0.010672188595093978,London,1.3526221286557643,0.002782188595093979,0.35262212865576426,0.35262212865576426,25112,268.0
verifying identities and documentation,0.022539025167250717,London,0.745338133837656,-0.007700974832749282,-0.254661866162344,0.254661866162344,25112,566.0
wholesale and retail sales,0.0609270468302007,London,0.9432891597801626,-0.003662953169799296,-0.05671084021983741,0.05671084021983741,25112,1530.0
work efficiently,0.05507327174259318,London,0.9697705888817253,-0.0017167282574068188,-0.030229411118274707,0.030229411118274707,25112,1383.0
work independently,0.06817457789104811,London,0.74950063644512,-0.02278542210895189,-0.25049936355488,0.25049936355488,25112,1712.0000000000002
work skills,0.08931984708505894,London,0.7519138571012621,-0.029470152914941067,-0.24808614289873787,0.24808614289873787,25112,2243.0
